Id,Symbol,Name,Display Symbol,Exchange,Portfolio,Currency,Shares Owned,Cost Per Share,Commission,Transaction Date,Transaction Time,Purchase Exchange Rate,Type,Accounting,Accounting Execution Ids,Notes        
,SYMPHONY.NS,SYMPHONY,,,Zerodha,INR,4,875,,12/15/2023,,,Sell,,,
,SYMPHONY.NS,SYMPHONY,,,Zerodha,INR,4,875,,12/15/2023,,,Sell,,,
,SYMPHONY.NS,SYMPHONY,,,Zerodha,INR,8,875,,12/15/2023,,,Sell,,,
,SYMPHONY.NS,SYMPHONY,,,Zerodha,INR,6,875,,12/15/2023,,,Sell,,,
,SYMPHONY.NS,SYMPHONY,,,Zerodha,INR,5,875,,12/15/2023,,,Sell,,,
,SYMPHONY.NS,SYMPHONY,,,Zerodha,INR,3,875,,12/15/2023,,,Sell,,,
,SYMPHONY.NS,SYMPHONY,,,Zerodha,INR,1,875,,12/15/2023,,,Sell,,,
,TARSONS.NS,TARSONS,,,Groww,INR,7,437.1,,4/9/2024,,,Sell,,,
,TARSONS.NS,TARSONS,,,Groww,INR,7,437.1,,4/9/2024,,,Sell,,,
,TARSONS.NS,TARSONS,,,Groww,INR,1,437.1,,4/9/2024,,,Sell,,,
,TARSONS.NS,TARSONS,,,Groww,INR,4,437.1,,4/9/2024,,,Sell,,,
,TARSONS.NS,TARSONS,,,Groww,INR,10,437.1,,4/9/2024,,,Sell,,,
,TARSONS.NS,TARSONS,,,Groww,INR,4,437.1,,4/9/2024,,,Sell,,,
,TARSONS.NS,TARSONS,,,Groww,INR,1,437.1,,4/9/2024,,,Sell,,,
,TARSONS.NS,TARSONS,,,Groww,INR,5,437.1,,4/9/2024,,,Sell,,,
,TARSONS.NS,TARSONS,,,Groww,INR,5,437.1,,4/9/2024,,,Sell,,,
,TARSONS.NS,TARSONS,,,Groww,INR,1,437.1,,4/9/2024,,,Sell,,,
,TARSONS.NS,TARSONS,,,Groww,INR,3,437.1,,4/9/2024,,,Sell,,,
,TARSONS.NS,TARSONS,,,Groww,INR,2,437.1,,4/9/2024,,,Sell,,,
,TARSONS.NS,TARSONS,,,Groww,INR,6,437.1,,4/9/2024,,,Sell,,,
,TATAELXSI.NS,TATAELXSI,,,Zerodha,INR,3,7608,,7/14/2023,,,Sell,,,
,TATAELXSI.NS,TATAELXSI,,,Zerodha,INR,2,7608,,7/14/2023,,,Sell,,,
,TATAELXSI.NS,TATAELXSI,,,Zerodha,INR,1,7608,,7/14/2023,,,Sell,,,
,TATAELXSI.NS,TATAELXSI,,,Zerodha,INR,2,7558.8,,7/19/2023,,,Sell,,,
,TATAELXSI.NS,TATAELXSI,,,Zerodha,INR,1,7558.8,,7/19/2023,,,Sell,,,
,TATAELXSI.NS,TATAELXSI,,,Zerodha,INR,2,7558.8,,7/19/2023,,,Sell,,,
,TATAINVEST.NS,TATAINVEST,,,Groww,INR,5,2619,,9/18/2023,,,Sell,,,
,TATAPOWER.NS,TATAPOWER,,,Upstox,INR,50,221.45,,7/4/2023,,,Sell,,,
,TCS.NS,TCS,,,Upstox,INR,2,3249,,6/8/2023,,,Sell,,,
,TCS.NS,TCS,,,Zerodha,INR,4,3613,,9/20/2023,,,Sell,,,
,TCS.NS,TCS,,,Zerodha,INR,10,3613,,9/20/2023,,,Sell,,,
,TECHM.NS,TECHM,,,Upstox,INR,5,1093,,6/8/2023,,,Sell,,,
,TTKPRESTIG.NS,TTKPRESTIG,,,Zerodha,INR,6,905,,7/29/2024,,,Sell,,,
,TTKPRESTIG.NS,TTKPRESTIG,,,Zerodha,INR,5,905,,7/29/2024,,,Sell,,,
,TTKPRESTIG.NS,TTKPRESTIG,,,Zerodha,INR,4,905,,7/29/2024,,,Sell,,,
,TTKPRESTIG.NS,TTKPRESTIG,,,Zerodha,INR,3,905,,7/29/2024,,,Sell,,,
,TTKPRESTIG.NS,TTKPRESTIG,,,Zerodha,INR,4,905,,7/29/2024,,,Sell,,,
,TTKPRESTIG.NS,TTKPRESTIG,,,Zerodha,INR,8,905,,7/29/2024,,,Sell,,,
,TTKPRESTIG.NS,TTKPRESTIG,,,Zerodha,INR,2,905,,7/29/2024,,,Sell,,,
,TTKPRESTIG.NS,TTKPRESTIG,,,Zerodha,INR,2,905,,7/29/2024,,,Sell,,,
,TTKPRESTIG.NS,TTKPRESTIG,,,Zerodha,INR,5,905,,7/29/2024,,,Sell,,,
,TTKPRESTIG.NS,TTKPRESTIG,,,Zerodha,INR,5,905,,7/29/2024,,,Sell,,,
,UJJIVANSFB.NS,UJJIVANSFB,,,Groww,INR,120,43.85,,7/30/2025,,,Sell,,,
,UJJIVANSFB.NS,UJJIVANSFB,,,Groww,INR,94,43.85,,7/30/2025,,,Sell,,,
,UJJIVANSFB.NS,UJJIVANSFB,,,Groww,INR,200,43.85,,7/30/2025,,,Sell,,,
,VGUARD.NS,VGUARD,,,Zerodha,INR,20,300,,12/1/2023,,,Sell,,,
,VGUARD.NS,VGUARD,,,Zerodha,INR,15,300,,12/1/2023,,,Sell,,,
,VGUARD.NS,VGUARD,,,Zerodha,INR,16,300,,12/1/2023,,,Sell,,,
,VGUARD.NS,VGUARD,,,Zerodha,INR,14,300,,12/1/2023,,,Sell,,,
,VGUARD.NS,VGUARD,,,Zerodha,INR,9,300,,12/1/2023,,,Sell,,,
,VGUARD.NS,VGUARD,,,Zerodha,INR,1,300,,12/1/2023,,,Sell,,,
,VGUARD.NS,VGUARD,,,Zerodha,INR,5,300,,12/1/2023,,,Sell,,,
,VGUARD.NS,VGUARD,,,Zerodha,INR,14,300,,12/1/2023,,,Sell,,,
,VGUARD.NS,VGUARD,,,Zerodha,INR,7,300,,12/1/2023,,,Sell,,,
,VGUARD.NS,VGUARD,,,Zerodha,INR,2,300,,12/1/2023,,,Sell,,,
,VGUARD.NS,VGUARD,,,Zerodha,INR,3,300,,12/1/2023,,,Sell,,,
,VINATIORGA.NS,VINATIORGA,,,Upstox,INR,5,1830,,7/4/2023,,,Sell,,,
,VOLTAS.NS,VOLTAS,,,Zerodha,INR,5,856.55,,12/15/2023,,,Sell,,,
,VOLTAS.NS,VOLTAS,,,Zerodha,INR,5,856.55,,12/15/2023,,,Sell,,,
,VOLTAS.NS,VOLTAS,,,Zerodha,INR,1,856.55,,12/15/2023,,,Sell,,,
,VOLTAS.NS,VOLTAS,,,Zerodha,INR,5,856.55,,12/15/2023,,,Sell,,,
,VOLTAS.NS,VOLTAS,,,Zerodha,INR,4,856.55,,12/15/2023,,,Sell,,,
,WHIRLPOOL.NS,WHIRLPOOL,,,Groww,INR,5,1417,,12/1/2023,,,Sell,,,
,WHIRLPOOL.NS,WHIRLPOOL,,,Groww,INR,3,1417,,12/1/2023,,,Sell,,,
,WHIRLPOOL.NS,WHIRLPOOL,,,Groww,INR,4,1417,,12/1/2023,,,Sell,,,
,WHIRLPOOL.NS,WHIRLPOOL,,,Groww,INR,2,1417,,12/1/2023,,,Sell,,,
,WHIRLPOOL.NS,WHIRLPOOL,,,Groww,INR,3,1417,,12/1/2023,,,Sell,,,
,WHIRLPOOL.NS,WHIRLPOOL,,,Groww,INR,3,1417,,12/1/2023,,,Sell,,,
,WHIRLPOOL.NS,WHIRLPOOL,,,Groww,INR,1,2031.15,,8/27/2024,,,Sell,,,
,WHIRLPOOL.NS,WHIRLPOOL,,,Groww,INR,2,2031.15,,8/27/2024,,,Sell,,,
,WHIRLPOOL.NS,WHIRLPOOL,,,Groww,INR,1,2031.15,,8/27/2024,,,Sell,,,
,WHIRLPOOL.NS,WHIRLPOOL,,,Groww,INR,4,2031.15,,8/27/2024,,,Sell,,,
,WHIRLPOOL.NS,WHIRLPOOL,,,Groww,INR,1,2031.15,,8/27/2024,,,Sell,,,
,WHIRLPOOL.NS,WHIRLPOOL,,,Groww,INR,4,2031.15,,8/27/2024,,,Sell,,,
,WHIRLPOOL.NS,WHIRLPOOL,,,Groww,INR,1,2031.15,,8/27/2024,,,Sell,,,
,WHIRLPOOL.NS,WHIRLPOOL,,,Groww,INR,3,2031.15,,8/27/2024,,,Sell,,,
,WHIRLPOOL.NS,WHIRLPOOL,,,Groww,INR,3,2031.15,,8/27/2024,,,Sell,,,
,ZYDUSLIFE.NS,ZYDUSLIFE,,,Zerodha,INR,7,654.7,,8/11/2023,,,Sell,,,
,ZYDUSLIFE.NS,ZYDUSLIFE,,,Zerodha,INR,13,654.7,,8/11/2023,,,Sell,,,
,ZYDUSLIFE.NS,ZYDUSLIFE,,,Zerodha,INR,15,654.7,,8/11/2023,,,Sell,,,
,ZYDUSWELL.NS,ZYDUSWELL,,,Zerodha,INR,8,1602.4,,9/20/2023,,,Sell,,,
,ZYDUSWELL.NS,ZYDUSWELL,,,Zerodha,INR,8,1602.4,,9/20/2023,,,Sell,,,
,5PAISA.NS,5PAISA,,,Equity,INR,20,448.82,,9/13/2023,,,Buy,,,
,5PAISA.NS,5PAISA,,,Equity,INR,20,441.35,,9/29/2023,,,Buy,,,
,5PAISA.NS,5PAISA,,,Equity,INR,20,518.35,,12/1/2023,,,Buy,,,
,5PAISA.NS,5PAISA,,,Equity,INR,18,563.42,,4/9/2024,,,Buy,,,
,5PAISA.NS,5PAISA,,,Equity,INR,24,523.67,,5/14/2024,,,Buy,,,
,AAPL,AAPL,,,Equity,USD,4,125.37,,1/4/2023,,,Buy,,,
,AAPL,AAPL,,,Equity,USD,2,152.23,,2/6/2023,,,Buy,,,
,AAPL,AAPL,,,Equity,USD,2,151.87,,3/9/2023,,,Buy,,,
,AAPL,AAPL,,,Equity,USD,1,174.39,,5/18/2023,,,Buy,,,
,AAPL,AAPL,,,Equity,USD,1,170.78,,5/24/2023,,,Buy,,,
,AAPL,AAPL,,,Equity,USD,1,177.23,,8/22/2023,,,Buy,,,
,AAPL,AAPL,,,Equity,USD,1,168,,10/27/2023,,,Buy,,,
,AAPL,AAPL,,,Equity,USD,2,184.47,,2/22/2024,,,Buy,,,
,AAPL,AAPL,,,Equity,USD,1,210,,4/29/2025,,,Buy,,,
,AAVAS.NS,AAVAS,,,Equity,INR,5,1626,,4/10/2023,,,Buy,,,
,AAVAS.NS,AAVAS,,,Equity,INR,6,1788.35,,4/17/2023,,,Buy,,,
,AAVAS.NS,AAVAS,,,Equity,INR,7,1431.5,,5/5/2023,,,Buy,,,
,AAVAS.NS,AAVAS,,,Equity,INR,6,1478.95,,5/8/2023,,,Buy,,,
,AAVAS.NS,AAVAS,,,Equity,INR,4,1546.65,,7/5/2023,,,Buy,,,
,AAVAS.NS,AAVAS,,,Equity,INR,5,1540,,7/14/2023,,,Buy,,,
,AAVAS.NS,AAVAS,,,Equity,INR,2,1601.4,,7/24/2023,,,Buy,,,
,AAVAS.NS,AAVAS,,,Equity,INR,3,1611.95,,8/11/2023,,,Buy,,,
,AAVAS.NS,AAVAS,,,Equity,INR,5,1542,,12/15/2023,,,Buy,,,
,AAVAS.NS,AAVAS,,,Equity,INR,4,1411.6,,2/8/2024,,,Buy,,,
,AAVAS.NS,AAVAS,,,Equity,INR,12,1654.5,,12/6/2024,,,Buy,,,
,AAVAS.NS,AAVAS,,,Equity,INR,1,1680.55,,9/20/2023,,,Buy,,,
,AAVAS.NS,AAVAS,,,Equity,INR,1,1681.1,,9/20/2023,,,Buy,,,
,AAVAS.NS,AAVAS,,,Equity,INR,3,1681.3,,9/20/2023,,,Buy,,,
,AAVAS.NS,AAVAS,,,Equity,INR,3,1489.65,,11/21/2023,,,Buy,,,
,AAVAS.NS,AAVAS,,,Equity,INR,4,1438,,12/1/2023,,,Buy,,,
,AAVAS.NS,AAVAS,,,Equity,INR,17,1760.2,,7/30/2025,,,Buy,,,
,AAVAS.NS,AAVAS,,,Equity,INR,12,1668.9,,8/4/2025,,,Buy,,,
,ABSLAMC.NS,ABSLAMC,,,Equity,INR,15,400.95,,7/24/2023,,,Buy,,,
,ABSLAMC.NS,ABSLAMC,,,Equity,INR,8,409.85,,7/31/2023,,,Buy,,,
,ABSLAMC.NS,ABSLAMC,,,Equity,INR,2,409.85,,7/31/2023,,,Buy,,,
,ABSLAMC.NS,ABSLAMC,,,Equity,INR,10,407.85,,8/2/2023,,,Buy,,,
,ABSLAMC.NS,ABSLAMC,,,Equity,INR,1,403.5,,8/8/2023,,,Buy,,,
,ABSLAMC.NS,ABSLAMC,,,Equity,INR,11,403.55,,8/8/2023,,,Buy,,,
,ABSLAMC.NS,ABSLAMC,,,Equity,INR,1,402.9,,8/11/2023,,,Buy,,,
,ABSLAMC.NS,ABSLAMC,,,Equity,INR,1,402.95,,8/11/2023,,,Buy,,,
,ABSLAMC.NS,ABSLAMC,,,Equity,INR,13,402.95,,8/11/2023,,,Buy,,,
,ABSLAMC.NS,ABSLAMC,,,Equity,INR,12,368.5,,8/21/2023,,,Buy,,,
,ABSLAMC.NS,ABSLAMC,,,Equity,INR,8,389.4,,8/30/2023,,,Buy,,,
,ADBE,ADBE,,,Equity,USD,1,330.91,,3/13/2023,,,Buy,,,
,ADBE,ADBE,,,Equity,USD,1,378,,4/19/2023,,,Buy,,,
,ADBE,ADBE,,,Equity,USD,1,359.84,,5/18/2023,,,Buy,,,
,ADBE,ADBE,,,Equity,USD,1,537.71,,2/22/2024,,,Buy,,,
,AFFLE.NS,AFFLE,,,Equity,INR,2,904.25,,5/17/2023,,,Buy,,,
,AFFLE.NS,AFFLE,,,Equity,INR,6,967.5,,6/2/2023,,,Buy,,,
,AFFLE.NS,AFFLE,,,Equity,INR,9,993.4,,6/6/2023,,,Buy,,,
,AFFLE.NS,AFFLE,,,Equity,INR,10,1002.45,,6/8/2023,,,Buy,,,
,AFFLE.NS,AFFLE,,,Equity,INR,5,1003,,6/13/2023,,,Buy,,,
,AFFLE.NS,AFFLE,,,Equity,INR,3,1003.2,,6/13/2023,,,Buy,,,
,AFFLE.NS,AFFLE,,,Equity,INR,3,987.95,,6/14/2023,,,Buy,,,
,AFFLE.NS,AFFLE,,,Equity,INR,4,1037.35,,6/16/2023,,,Buy,,,
,AFFLE.NS,AFFLE,,,Equity,INR,1,1037.3,,6/16/2023,,,Buy,,,
,AFFLE.NS,AFFLE,,,Equity,INR,3,1067,,7/5/2023,,,Buy,,,
,AFFLE.NS,AFFLE,,,Equity,INR,9,1087.1,,4/9/2024,,,Buy,,,
,AFFLE.NS,AFFLE,,,Equity,INR,10,1498,,1/30/2025,,,Buy,,,
,AFFLE.NS,AFFLE,,,Equity,INR,4,1080,,9/4/2023,,,Buy,,,
,AFFLE.NS,AFFLE,,,Equity,INR,4,1086.5,,9/28/2023,,,Buy,,,
,AFFLE.NS,AFFLE,,,Equity,INR,10,1103,,3/11/2024,,,Buy,,,
,AFFLE.NS,AFFLE,,,Equity,INR,7,1111.85,,4/5/2024,,,Buy,,,
,AMRUTANJAN.NS,AMRUTANJAN,,,Equity,INR,6,598,,5/8/2023,,,Buy,,,
,AMZN,AMZN,,,Equity,USD,2,89.91,,12/6/2022,,,Buy,,,
,AMZN,AMZN,,,Equity,USD,3,96.5,,1/17/2023,,,Buy,,,
,AMZN,AMZN,,,Equity,USD,3,97.4,,1/23/2023,,,Buy,,,
,AMZN,AMZN,,,Equity,USD,2,107,,2/3/2023,,,Buy,,,
,AMZN,AMZN,,,Equity,USD,4,102.09,,2/6/2023,,,Buy,,,
,AMZN,AMZN,,,Equity,USD,2,94.5,,2/21/2023,,,Buy,,,
,AMZN,AMZN,,,Equity,USD,1,121.01,,5/30/2023,,,Buy,,,
,AMZN,AMZN,,,Equity,USD,1,134.74,,8/22/2023,,,Buy,,,
,AMZN,AMZN,,,Equity,USD,1,214.14,,2/24/2025,,,Buy,,,
,AMZN,AMZN,,,Equity,USD,2,194.58,,3/17/2025,,,Buy,,,
,AMZN,AMZN,,,Equity,USD,1,192.9,,4/1/2025,,,Buy,,,
,AMZN,AMZN,,,Equity,USD,2,172.87,,4/7/2025,,,Buy,,,
,AMZN,AMZN,,,Equity,USD,3,173.92,,4/9/2025,,,Buy,,,
,AMZN,AMZN,,,Equity,USD,2,173.3,,4/17/2025,,,Buy,,,
,AMZN,AMZN,,,Equity,USD,2,185.9,,4/29/2025,,,Buy,,,
,AMZN,AMZN,,,Equity,USD,2,234.7,,8/1/2025,,,Buy,,,
,AMZN,AMZN,,,Equity,USD,3,212.25,,8/4/2025,,,Buy,,,
,AMZN,AMZN,,,Equity,USD,3,220.8,,9/26/2025,,,Buy,,,
,AMZN,AMZN,,,Equity,USD,5,220.93,,9/26/2025,,,Buy,,,
,AMZN,AMZN,,,Equity,USD,3,208.36,,2/6/2026,,,Buy,,,
,AMZN,AMZN,,,Equity,USD,5,206.3,,2/18/2026,,,Buy,,,
,ANGELONE.NS,ANGELONE,,,Equity,INR,8,1183,,4/6/2023,,,Buy,,,
,ANGELONE.NS,ANGELONE,,,Equity,INR,8,1256.75,,4/20/2023,,,Buy,,,
,ANGELONE.NS,ANGELONE,,,Equity,INR,2,1313.95,,5/16/2023,,,Buy,,,
,ANGELONE.NS,ANGELONE,,,Equity,INR,3,1314.2,,6/2/2023,,,Buy,,,
,ANGELONE.NS,ANGELONE,,,Equity,INR,10,161,,6/21/2023,,,Buy,,,
,ANGELONE.NS,ANGELONE,,,Equity,INR,50,158.415,,7/21/2023,,,Buy,,,
,ANGELONE.NS,ANGELONE,,,Equity,INR,50,163.04,,7/24/2023,,,Buy,,,
,ANGELONE.NS,ANGELONE,,,Equity,INR,50,151.71,,8/7/2023,,,Buy,,,
,ANGELONE.NS,ANGELONE,,,Equity,INR,20,317.26,,2/13/2024,,,Buy,,,
,ANGELONE.NS,ANGELONE,,,Equity,INR,40,288.7,,4/9/2024,,,Buy,,,
,ANGELONE.NS,ANGELONE,,,Equity,INR,30,279.125,,4/22/2024,,,Buy,,,
,ANGELONE.NS,ANGELONE,,,Equity,INR,30,278.73,,4/29/2024,,,Buy,,,
,ANGELONE.NS,ANGELONE,,,Equity,INR,40,278,,11/12/2024,,,Buy,,,
,ANGELONE.NS,ANGELONE,,,Equity,INR,60,239.03,,1/14/2025,,,Buy,,,
,ANGELONE.NS,ANGELONE,,,Equity,INR,70,236.6571429,,2/12/2025,,,Buy,,,
,ANGELONE.NS,ANGELONE,,,Equity,INR,30,177,,9/12/2023,,,Buy,,,
,ANGELONE.NS,ANGELONE,,,Equity,INR,30,186.775,,9/20/2023,,,Buy,,,
,ANGELONE.NS,ANGELONE,,,Equity,INR,40,255.325,,5/14/2024,,,Buy,,,
,ANGELONE.NS,ANGELONE,,,Equity,INR,20,263.95,,6/18/2024,,,Buy,,,
,APOLLOHOSP.NS,APOLLOHOSP,,,Equity,INR,4,6785,,11/18/2024,,,Buy,,,
,APOLLOHOSP.NS,APOLLOHOSP,,,Equity,INR,6,7003.9,,11/28/2024,,,Buy,,,
,APOLLOHOSP.NS,APOLLOHOSP,,,Equity,INR,5,6703,,1/15/2025,,,Buy,,,
,APOLLOHOSP.NS,APOLLOHOSP,,,Equity,INR,4,6817.5,,1/30/2025,,,Buy,,,
,APOLLOHOSP.NS,APOLLOHOSP,,,Equity,INR,6,6445,,2/12/2025,,,Buy,,,
,APOLLOHOSP.NS,APOLLOHOSP,,,Equity,INR,5,6161,,3/17/2025,,,Buy,,,
,APOLLOHOSP.NS,APOLLOHOSP,,,Equity,INR,4,6195.1,,6/18/2024,,,Buy,,,
,APOLLOHOSP.NS,APOLLOHOSP,,,Equity,INR,15,7015.5,,12/19/2025,,,Buy,,,
,APOLLOHOSP.NS,APOLLOHOSP,,,Equity,INR,14,6994,,12/19/2025,,,Buy,,,
,APTUS.NS,APTUS,,,Equity,INR,25,240.4,,4/26/2023,,,Buy,,,
,APTUS.NS,APTUS,,,Equity,INR,25,260.45,,5/5/2023,,,Buy,,,
,APTUS.NS,APTUS,,,Equity,INR,20,263.2,,5/8/2023,,,Buy,,,
,APTUS.NS,APTUS,,,Equity,INR,12,265,,5/17/2023,,,Buy,,,
,APTUS.NS,APTUS,,,Equity,INR,10,274,,6/6/2023,,,Buy,,,
,APTUS.NS,APTUS,,,Equity,INR,20,276.45,,6/8/2023,,,Buy,,,
,APTUS.NS,APTUS,,,Equity,INR,15,283.5,,7/31/2023,,,Buy,,,
,APTUS.NS,APTUS,,,Equity,INR,4,266.2,,8/11/2023,,,Buy,,,
,APTUS.NS,APTUS,,,Equity,INR,4,266.2,,8/11/2023,,,Buy,,,
,APTUS.NS,APTUS,,,Equity,INR,1,266.25,,8/11/2023,,,Buy,,,
,APTUS.NS,APTUS,,,Equity,INR,5,266.3,,8/11/2023,,,Buy,,,
,APTUS.NS,APTUS,,,Equity,INR,6,266.4,,8/11/2023,,,Buy,,,
,APTUS.NS,APTUS,,,Equity,INR,15,326.6,,12/15/2023,,,Buy,,,
,APTUS.NS,APTUS,,,Equity,INR,15,370.85,,2/8/2024,,,Buy,,,
,APTUS.NS,APTUS,,,Equity,INR,26,322.51,,4/9/2024,,,Buy,,,
,APTUS.NS,APTUS,,,Equity,INR,50,323.5,,5/6/2024,,,Buy,,,
,APTUS.NS,APTUS,,,Equity,INR,120,324.45,,12/6/2024,,,Buy,,,
,APTUS.NS,APTUS,,,Equity,INR,130,283,,12/19/2025,,,Buy,,,
,APTUS.NS,APTUS,,,Equity,INR,19,264,,8/30/2023,,,Buy,,,
,APTUS.NS,APTUS,,,Equity,INR,15,269.45,,9/4/2023,,,Buy,,,
,APTUS.NS,APTUS,,,Equity,INR,28,292.65,,10/13/2023,,,Buy,,,
,APTUS.NS,APTUS,,,Equity,INR,1,347.9,,3/11/2024,,,Buy,,,
,APTUS.NS,APTUS,,,Equity,INR,5,347.9,,3/11/2024,,,Buy,,,
,APTUS.NS,APTUS,,,Equity,INR,14,347.9,,3/11/2024,,,Buy,,,
,APTUS.NS,APTUS,,,Equity,INR,36,328.55,,4/5/2024,,,Buy,,,
,APTUS.NS,APTUS,,,Equity,INR,24,328.45,,4/5/2024,,,Buy,,,
,APTUS.NS,APTUS,,,Equity,INR,51,298.75,,5/21/2024,,,Buy,,,
,APTUS.NS,APTUS,,,Equity,INR,38,320,,7/29/2024,,,Buy,,,
,APTUS.NS,APTUS,,,Equity,INR,80,331.9,,7/30/2025,,,Buy,,,
,ARMANFIN.NS,ARMANFIN,,,Equity,INR,15,1471,,10/24/2024,,,Buy,,,
,ARMANFIN.NS,ARMANFIN,,,Equity,INR,7,1430,,11/7/2024,,,Buy,,,
,ASIANPAINT.NS,ASIANPAINT,,,Equity,INR,5,2813,,1/24/2023,,,Buy,,,
,ASIANPAINT.NS,ASIANPAINT,,,Equity,INR,5,2774,,1/25/2023,,,Buy,,,
,ASIANPAINT.NS,ASIANPAINT,,,Equity,INR,6,2794,,3/23/2023,,,Buy,,,
,ASIANPAINT.NS,ASIANPAINT,,,Equity,INR,6,2768.6,,4/10/2023,,,Buy,,,
,ASIANPAINT.NS,ASIANPAINT,,,Equity,INR,2,2924,,5/2/2023,,,Buy,,,
,ASIANPAINT.NS,ASIANPAINT,,,Equity,INR,4,2995.95,,5/5/2023,,,Buy,,,
,ASIANPAINT.NS,ASIANPAINT,,,Equity,INR,2,2999,,5/8/2023,,,Buy,,,
,ASIANPAINT.NS,ASIANPAINT,,,Equity,INR,2,3035.25,,5/10/2023,,,Buy,,,
,ASIANPAINT.NS,ASIANPAINT,,,Equity,INR,2,3240.8,,6/2/2023,,,Buy,,,
,ASIANPAINT.NS,ASIANPAINT,,,Equity,INR,7,3164.65,,9/29/2023,,,Buy,,,
,ASIANPAINT.NS,ASIANPAINT,,,Equity,INR,3,2987.95,,10/26/2023,,,Buy,,,
,ASIANPAINT.NS,ASIANPAINT,,,Equity,INR,4,2957.05,,10/27/2023,,,Buy,,,
,ASIANPAINT.NS,ASIANPAINT,,,Equity,INR,3,3000.2,,1/24/2024,,,Buy,,,
,ASIANPAINT.NS,ASIANPAINT,,,Equity,INR,1,2955.2,,1/31/2024,,,Buy,,,
,ASIANPAINT.NS,ASIANPAINT,,,Equity,INR,1,2955.2,,1/31/2024,,,Buy,,,
,ASIANPAINT.NS,ASIANPAINT,,,Equity,INR,1,2955.2,,1/31/2024,,,Buy,,,
,ASIANPAINT.NS,ASIANPAINT,,,Equity,INR,5,2920.95,,2/6/2024,,,Buy,,,
,ASIANPAINT.NS,ASIANPAINT,,,Equity,INR,1,2920.95,,2/6/2024,,,Buy,,,
,ASIANPAINT.NS,ASIANPAINT,,,Equity,INR,2,3234.55,,9/4/2023,,,Buy,,,
,ASIANPAINT.NS,ASIANPAINT,,,Equity,INR,2,3256.7,,9/12/2023,,,Buy,,,
,ASIANPAINT.NS,ASIANPAINT,,,Equity,INR,3,3144.75,,10/13/2023,,,Buy,,,
,ASIANPAINT.NS,ASIANPAINT,,,Equity,INR,3,2907,,4/5/2024,,,Buy,,,
,ASML,ASML,,,Equity,USD,1,1032,,10/3/2025,,,Buy,,,
,ASTRAL.NS,ASTRAL,,,Equity,INR,9,1443,,4/12/2023,,,Buy,,,
,ASTRAL.NS,ASTRAL,,,Equity,INR,3,1407.1,,4/21/2023,,,Buy,,,
,ASTRAL.NS,ASTRAL,,,Equity,INR,2,1407.1,,4/21/2023,,,Buy,,,
,ASTRAL.NS,ASTRAL,,,Equity,INR,4,1510.25,,5/5/2023,,,Buy,,,
,ASTRAL.NS,ASTRAL,,,Equity,INR,5,1527.7,,5/8/2023,,,Buy,,,
,ASTRAL.NS,ASTRAL,,,Equity,INR,4,1540,,5/10/2023,,,Buy,,,
,ASTRAL.NS,ASTRAL,,,Equity,INR,2,1893.9,,9/4/2023,,,Buy,,,
,AUBANK.NS,AUBANK,,,Equity,INR,30,594.7,,2/28/2023,,,Buy,,,
,AUBANK.NS,AUBANK,,,Equity,INR,5,711.05,,8/21/2023,,,Buy,,,
,AVGO,AVGO,,,Equity,USD,0.9275,345.6,,9/5/2025,,,Buy,,,
,AVGO,AVGO,,,Equity,USD,2,344.5,,9/9/2025,,,Buy,,,
,AVGO,AVGO,,,Equity,USD,1,362.8,,9/12/2025,,,Buy,,,
,AVGO,AVGO,,,Equity,USD,1,332,,9/29/2025,,,Buy,,,
,AVGO,AVGO,,,Equity,USD,2,333.3,,10/2/2025,,,Buy,,,
,AXISBANK.NS,AXISBANK,,,Equity,INR,18,720,,3/10/2021,,,Buy,,,
,AXISBANK.NS,AXISBANK,,,Equity,INR,11,837,,3/15/2023,,,Buy,,,
,AXISBANK.NS,AXISBANK,,,Equity,INR,14,837,,3/15/2023,,,Buy,,,
,AXISBANK.NS,AXISBANK,,,Equity,INR,12,886.75,,4/25/2023,,,Buy,,,
,AXISBANK.NS,AXISBANK,,,Equity,INR,10,882.25,,5/5/2023,,,Buy,,,
,AXISBANK.NS,AXISBANK,,,Equity,INR,8,897.6,,5/12/2023,,,Buy,,,
,AXISBANK.NS,AXISBANK,,,Equity,INR,6,925,,6/2/2023,,,Buy,,,
,AXISBANK.NS,AXISBANK,,,Equity,INR,5,953.3,,7/31/2023,,,Buy,,,
,AXISBANK.NS,AXISBANK,,,Equity,INR,5,950.85,,8/21/2023,,,Buy,,,
,AXISBANK.NS,AXISBANK,,,Equity,INR,6,970.65,,10/26/2023,,,Buy,,,
,AXISBANK.NS,AXISBANK,,,Equity,INR,8,980.6,,10/27/2023,,,Buy,,,
,AXISBANK.NS,AXISBANK,,,Equity,INR,10,1114.8,,12/15/2023,,,Buy,,,
,AXISBANK.NS,AXISBANK,,,Equity,INR,6,1068.85,,1/24/2024,,,Buy,,,
,AXISBANK.NS,AXISBANK,,,Equity,INR,8,1058,,2/6/2024,,,Buy,,,
,AXISBANK.NS,AXISBANK,,,Equity,INR,10,1084.85,,4/9/2024,,,Buy,,,
,AXISBANK.NS,AXISBANK,,,Equity,INR,8,1057.4,,4/22/2024,,,Buy,,,
,AXISBANK.NS,AXISBANK,,,Equity,INR,1,1160.1,,7/25/2024,,,Buy,,,
